57	83	55	83	15	92	81	65	57	30	20	100	24	35	48	96	34	73	50	39	46	85	31	43	57	78	82	68	43	52	7	21	39	95	9	14	28	97	25	56	70	30	22	76	69	47	58	75	27	36	40	50	68	71	12	67	61	4	47	12	60	60	3	4	41	1	55	68	81	9	33	45	67	21	13	63	99	36	34	55	90	22	56	94	98	27	74	48	25	86	28	91	21	34	97	10	96	41	8	47
59	15	7	99	17	90	60	45	22	33	49	56	18	16	97	4	94	84	38	10	84	88	50	42	79	58	35	94	46	15	0	75	45	45	28	73	93	52	83	6	92	56	41	73	56	3	45	4	68	63	30	95	91	38	56	27	55	88	27	100	5	9	24	71	5	71	39	79	11	20	25	86	48	69	45	48	11	62	12	74	100	10	31	54	33	4	51	50	86	33	77	86	33	100	11	61	6	28	96	20
72	94	77	15	80	89	27	23	46	0	93	6	88	5	28	76	98	83	77	93	69	18	21	6	52	35	79	62	84	45	13	71	33	1	100	28	34	53	40	59	9	97	30	50	59	53	84	11	47	58	43	67	18	99	49	85	7	17	26	68	44	80	26	93	28	96	45	61	5	8	82	92	47	54	62	26	100	35	65	78	75	56	44	100	22	16	46	5	8	34	27	22	29	24	66	0	32	49	89	27
19	73	78	0	92	63	0	4	68	68	9	52	66	73	8	50	5	48	49	99	93	72	96	9	72	34	85	25	29	96	56	95	69	51	54	39	54	39	77	54	17	54	58	91	74	4	64	41	74	70	54	21	43	77	15	100	16	7	72	53	96	41	14	36	95	76	93	41	16	33	96	8	85	1	10	91	19	30	96	98	22	57	100	47	67	21	12	67	45	17	41	68	90	6	26	94	28	99	41	85
4	17	48	46	33	29	7	96	86	3	62	82	77	99	71	72	19	85	22	31	87	64	92	88	13	75	87	8	66	55	25	14	61	29	51	58	44	50	56	50	65	3	17	31	87	95	77	96	56	32	46	9	100	9	24	51	21	57	1	81	41	67	42	28	30	12	54	80	40	72	77	84	79	31	66	8	33	100	25	59	18	9	66	71	16	11	50	40	62	43	80	88	77	7	25	30	70	39	0	54
86	86	23	48	20	40	78	84	47	4	13	53	52	82	42	22	23	12	65	5	57	52	33	69	84	86	80	56	44	19	51	78	28	49	72	38	71	43	16	92	62	35	61	3	64	29	28	20	96	53	7	56	45	1	42	8	46	42	14	44	63	2	73	89	36	36	8	27	0	57	57	65	35	12	85	45	5	70	81	80	89	85	24	70	11	62	88	88	21	85	94	50	68	41	44	47	48	94	16	79
82	69	12	50	35	6	70	91	12	21	38	83	7	83	60	26	72	3	51	71	81	47	71	91	41	94	16	6	13	79	8	59	83	25	71	97	70	71	11	4	50	1	59	100	22	11	73	5	70	28	29	39	27	30	7	75	62	97	94	71	69	87	93	76	68	6	91	34	27	95	99	4	28	73	94	95	89	7	69	43	33	89	54	49	23	44	39	21	95	51	96	60	92	54	55	97	67	13	100	55
63	45	9	16	16	35	66	39	45	31	95	77	42	74	59	61	56	47	58	29	94	48	53	34	83	15	15	63	39	35	50	53	46	33	57	5	83	4	21	38	53	19	45	20	79	26	68	79	59	13	85	91	13	21	66	78	39	54	75	86	1	20	68	72	98	97	89	6	70	78	52	80	55	6	0	87	74	90	30	81	43	83	32	86	38	100	44	72	58	64	13	52	82	10	27	24	55	50	94	15
49	99	79	70	28	13	73	88	14	12	52	35	29	47	33	39	74	17	82	7	60	5	4	59	53	93	41	82	93	22	27	47	76	96	49	17	60	2	61	61	45	44	10	10	55	31	0	14	67	91	45	43	87	39	95	15	4	91	28	92	91	77	94	39	31	10	12	86	44	98	100	25	7	36	81	84	46	8	87	82	11	95	97	12	100	38	9	7	23	83	86	1	54	33	70	76	93	55	97	14
81	12	54	7	82	57	54	58	95	63	23	31	34	66	63	60	31	35	3	48	32	28	15	32	37	66	58	64	25	53	92	4	11	64	62	74	32	48	90	40	42	31	3	48	93	23	50	92	22	15	27	87	82	26	63	69	17	59	80	78	56	15	71	80	11	82	48	98	2	35	46	57	49	80	49	38	92	49	74	77	77	72	16	98	90	84	47	63	84	79	11	66	17	19	58	82	19	67	37	59
7	59	84	12	42	42	2	44	19	92	3	24	72	78	53	69	39	64	27	2	96	27	42	63	87	6	55	93	53	30	73	11	12	76	15	45	18	16	51	43	22	2	7	27	42	59	26	100	86	57	95	96	62	16	41	5	59	99	3	36	40	98	35	44	79	49	15	94	94	99	18	30	44	77	41	7	53	26	3	40	57	14	87	31	97	42	62	30	60	65	58	72	50	15	36	74	86	78	26	12
23	93	82	6	46	9	36	26	80	78	81	19	61	69	98	57	49	96	57	8	38	65	47	27	27	74	6	37	16	98	72	52	52	8	56	61	12	33	71	91	85	20	89	85	40	85	90	23	65	9	63	84	65	25	72	47	6	28	0	18	3	59	34	19	37	75	80	32	80	54	15	83	59	62	34	32	38	56	24	44	81	88	71	51	30	20	80	12	66	87	57	33	16	87	80	48	72	6	27	51
18	89	90	34	51	61	98	54	43	88	48	42	76	2	72	95	25	90	91	41	44	51	40	24	22	97	1	67	41	49	33	51	67	3	36	20	46	64	3	18	89	68	93	74	39	28	13	70	3	64	21	74	33	74	22	45	52	95	57	39	64	39	57	98	38	70	92	22	74	30	83	20	92	51	12	28	23	38	100	2	30	62	45	76	35	10	56	22	31	66	7	38	30	93	50	98	60	65	7	8
80	4	10	78	53	23	50	74	33	38	35	21	27	79	41	24	57	6	95	44	29	58	70	87	78	37	23	91	98	8	38	19	92	17	80	96	19	29	47	99	71	55	19	6	49	81	55	2	33	50	56	69	52	80	31	74	71	75	74	85	52	83	100	6	72	69	88	45	72	67	45	9	77	25	69	43	58	65	55	93	98	78	8	10	68	60	38	80	35	5	85	35	24	83	7	29	39	34	18	16
62	37	52	20	75	43	20	83	54	16	8	63	28	31	35	84	62	0	93	53	10	12	35	16	93	11	8	90	89	47	15	97	0	69	93	43	73	6	43	73	81	82	76	23	68	80	98	57	28	16	66	75	20	97	27	37	14	16	71	0	83	24	1	77	86	66	94	82	8	87	62	5	23	61	86	72	93	46	97	26	24	58	25	93	44	49	41	18	30	25	16	95	18	99	18	57	88	60	52	2
73	30	93	4	81	66	12	60	91	61	51	29	48	52	18	63	67	88	30	96	49	17	94	83	44	68	10	10	0	41	4	69	98	2	58	51	2	83	6	93	86	47	99	37	5	27	33	24	32	56	80	79	40	46	28	96	80	46	50	77	0	45	63	94	47	29	53	8	88	90	56	27	13	56	42	34	66	44	39	94	40	49	43	84	74	12	0	98	81	49	2	31	51	43	5	15	74	93	32	69
5	40	92	41	26	96	89	86	55	87	59	8	58	37	88	3	91	23	67	47	53	86	81	20	0	71	24	35	33	21	16	62	21	32	77	62	98	13	41	77	3	93	0	2	48	33	62	65	54	78	78	68	26	88	1	21	45	33	16	25	77	53	92	40	35	93	75	24	95	12	53	18	82	8	51	51	28	69	43	97	88	52	35	44	61	94	76	20	83	45	60	96	94	56	14	41	92	70	73	92
53	5	89	22	72	76	64	6	9	27	75	15	95	15	81	27	69	78	6	52	100	41	76	25	65	8	69	31	76	9	75	60	77	61	66	64	35	9	87	95	32	75	64	96	90	16	56	59	83	1	97	15	72	41	4	56	36	89	67	42	100	68	81	10	13	80	10	16	3	68	4	61	87	7	3	83	12	2	44	92	54	79	64	20	86	70	6	65	72	89	98	69	83	69	41	5	22	20	71	99
94	84	100	30	48	12	42	10	27	56	4	41	64	81	39	43	95	77	48	87	26	78	84	65	7	67	50	38	79	14	71	63	66	79	75	47	78	35	58	70	10	37	27	17	67	17	21	53	61	88	16	71	80	76	35	81	75	36	7	60	65	69	75	62	46	44	21	37	38	48	80	10	16	88	82	61	98	1	68	72	5	18	23	29	24	78	61	86	36	24	64	70	46	61	86	7	2	56	30	71
37	61	37	60	60	38	4	5	60	52	88	97	92	65	44	1	92	34	17	42	72	3	12	75	47	90	40	2	15	84	64	70	4	20	23	24	100	28	2	86	39	76	26	44	1	8	25	55	1	47	1	58	75	81	78	31	34	84	87	43	6	46	64	86	2	38	81	52	76	37	40	39	14	57	84	40	48	14	26	36	72	4	38	53	45	47	43	27	16	38	43	42	88	91	56	27	38	68	40	33
1	62	3	55	84	7	82	31	67	74	66	34	56	98	27	25	26	30	96	50	80	8	79	48	62	17	77	18	36	91	88	34	51	77	61	18	66	68	39	51	76	13	100	70	50	40	47	76	81	67	62	89	10	98	17	30	27	69	78	48	82	97	48	18	8	22	1	60	1	2	79	49	75	65	93	49	25	33	8	33	71	29	46	7	32	89	94	13	65	72	72	71	58	80	47	21	24	38	58	73
44	53	16	45	58	75	34	72	5	47	55	96	12	92	85	37	18	71	0	43	61	7	74	10	76	41	56	39	58	81	6	65	44	37	79	44	10	49	53	17	79	45	71	7	25	15	37	37	76	20	6	34	7	0	55	26	11	8	44	17	88	71	22	78	56	45	4	58	62	82	48	42	24	52	39	78	87	94	7	23	13	63	80	23	20	1	77	16	2	12	35	59	20	32	21	79	76	21	5	96
65	32	69	84	43	84	87	79	7	81	47	55	62	60	19	66	6	49	11	81	3	1	49	61	96	96	14	88	19	56	63	73	43	0	44	15	26	27	80	57	60	61	32	58	18	73	76	8	8	10	39	97	64	48	68	62	82	60	58	58	43	48	91	38	60	20	86	53	47	24	81	28	15	87	47	77	94	95	94	91	91	92	58	75	5	52	96	6	9	76	17	46	97	74	4	13	26	81	86	41
77	46	22	59	94	33	38	97	98	50	17	46	69	27	76	73	99	50	56	35	6	69	68	35	30	70	39	86	32	65	41	35	36	4	20	22	61	30	98	13	35	8	40	4	100	42	24	44	20	94	79	30	56	90	23	46	1	81	35	82	76	89	52	1	55	85	65	66	43	41	44	60	99	5	46	21	97	4	83	38	97	17	42	26	46	57	53	70	94	95	65	3	39	20	100	2	65	5	28	45
32	98	51	77	25	95	18	30	30	91	89	12	11	1	0	86	58	94	59	65	63	23	19	49	33	89	62	72	61	97	83	89	13	15	85	98	22	12	46	2	63	71	29	21	53	68	81	31	89	40	70	32	57	92	92	98	24	12	65	66	30	38	49	45	78	67	7	100	19	79	49	22	32	83	90	62	21	25	58	57	20	47	12	35	28	81	64	57	41	55	92	34	76	45	16	59	7	2	64	58
21	36	28	57	34	0	13	90	51	99	39	85	71	56	13	7	90	98	69	33	24	16	5	76	26	48	17	29	5	63	100	94	1	56	21	4	91	11	33	8	7	74	23	62	30	43	5	27	36	21	36	37	34	14	75	93	100	64	5	84	89	70	31	43	54	73	40	76	91	5	54	90	11	28	50	19	56	9	91	35	74	75	37	41	42	99	83	0	73	15	84	23	5	76	15	36	89	100	48	94
64	27	50	56	88	27	14	56	83	72	74	30	17	89	32	29	46	32	2	23	23	39	16	45	94	69	49	3	73	75	44	28	35	71	34	23	47	22	38	16	55	51	37	95	88	89	32	46	100	44	96	1	66	84	87	90	64	86	13	35	78	27	43	61	16	60	57	48	64	19	30	46	68	72	64	67	61	83	72	45	21	5	29	38	65	3	13	85	24	2	12	84	31	70	17	80	13	11	13	36
76	51	73	93	91	77	92	42	88	35	83	16	94	14	4	16	55	58	40	26	91	100	43	55	29	5	3	97	91	44	98	57	70	89	64	67	64	67	49	33	72	98	84	39	75	46	89	48	35	92	44	61	77	61	77	77	44	90	76	34	15	31	53	82	0	86	20	0	53	15	16	99	39	78	30	25	60	12	9	56	60	42	86	56	66	86	95	66	7	35	18	12	75	27	38	73	33	74	77	22
66	23	58	72	59	83	71	8	92	66	64	62	13	9	54	62	29	46	66	19	18	31	58	84	66	46	89	12	54	95	18	56	22	23	30	9	75	54	26	44	13	34	36	54	7	64	11	85	77	62	34	73	49	12	54	91	5	9	11	19	54	4	69	21	58	4	77	33	23	96	27	85	30	40	17	69	4	85	89	76	28	16	41	62	92	92	16	14	27	18	5	28	42	58	42	6	100	8	78	48
41	29	61	82	4	85	53	13	72	48	7	44	73	43	68	97	0	20	12	40	13	0	62	73	99	65	98	19	63	39	85	10	95	98	27	21	21	31	30	66	21	7	91	55	29	91	19	33	25	100	89	26	42	28	46	29	35	18	48	24	57	18	13	59	87	31	95	77	78	36	73	97	0	32	6	94	63	24	84	21	64	48	33	79	60	53	49	26	1	62	100	30	98	38	20	60	8	32	76	1
